# BEAST v10.5.0
# Generated Thu Jan 29 15:27:36 GMT 2026 [seed=1769700455800]
# 2344b_global_n8_SRD06_HMC.xml
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(H5N8_2019_R7_Africa)	age(H5N8_2019_R7_Africa)	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
100000	-6701.968466424389	-119.18193001533865	-6582.78653640905	16.420439692497148	2005.7412041431191	83.69944084530515	3.1933057613142695	2018.968338074302	4.736258180652701	4.951306557624495	6.950075224159216	0.30768362066577354	0.1772614240582451	0.26086428220919405	0.25419067306678794	0.2474645705333267	2.336390076026479	0.31554822323580084	0.6844517767641999	0.47332233485370123	2.0533553302925998	0.032441986795978164	10.922543520877621	0.007247060124352406	0.3238394468154354	0.045647955426097175	-6582.78653640905	0.0	-236.98246562843764
110000	-6735.851281447171	-135.25918493445644	-6600.592096512714	19.37643888319584	2002.7852049524206	94.83380081846168	3.121611243708118	2019.0400325919081	5.872096050370832	5.916146120626386	7.880559042402066	0.3039026600201662	0.19025937309320998	0.251475985751041	0.25436198113558356	0.1648437939754427	2.271452230211096	0.3473953821194254	0.6526046178805757	0.5210930731791381	1.9578138536417269	0.021906255506665983	7.3962639392128775	0.006641953364171825	0.2742216276795719	0.03650808806910205	-6600.592096512714	0.0	-253.8505901874045
120000	-6704.317766901221	-108.41583899940858	-6595.901927901813	18.376488393701095	2003.7851554419153	88.52491394669697	3.311820037938429	2018.849823797678	3.677114952730571	10.543617592691227	7.328954150048633	0.3050926069906891	0.18572131724121282	0.23505425975363134	0.27413181601446757	0.13677345843796115	3.1869875105402783	0.28958766565349653	0.7104123343465046	0.43438149848024477	2.131237003039514	0.022435939314440042	7.913022927923739	0.006652322702987509	0.29806735194379375	-0.004243684804652768	-6595.901927901813	0.0	-237.05011327756486
130000	-6676.371641311985	-101.85189127334729	-6574.5197500386375	16.25839015441477	2005.9032536812015	87.4510184735462	3.397956020430433	2018.763687815186	4.683373207966868	7.53162397653075	9.365595977327182	0.31625424577093375	0.169663486495561	0.25007938163186577	0.26400288610164013	0.1915911359807001	1.5865655852031564	0.2859723111750343	0.7140276888249669	0.42895846676255145	2.1420830664749007	0.024096892466462745	7.064173901072987	0.007446632875510318	0.26315485474819655	-0.06777955050912021	-6574.5197500386375	0.0	-240.47132847690716
140000	-6730.811704259012	-130.16490242179256	-6600.64680183722	20.16435778238336	2001.997286053233	103.50610242219045	3.3987137290115585	2018.7629301066047	5.4675903197928415	7.38920838769474	7.188896188856964	0.3192238359836555	0.17578131401139738	0.22531680859879583	0.2796780414061518	0.18785689837535044	1.849570499935189	0.3441374075032828	0.6558625924967186	0.5162061112549242	1.9675877774901558	0.020368172649689455	7.833526948545312	0.006005799941415905	0.28241165515925654	0.16382935372710983	-6600.64680183722	0.0	-264.89167080683546
150000	-6708.616490763708	-134.64593443204924	-6573.970556331658	16.8165370319934	2005.345106803623	88.84539130681542	3.311120990536898	2018.8505228450795	4.4558941596531705	6.2841511306078495	6.717315956980144	0.31526618916307764	0.15564780160173058	0.2639834235952494	0.26510258563994293	0.1736962194399224	1.9923079573756117	0.28861308290850385	0.7113869170914974	0.4329196243627558	2.134160751274492	0.027448706905591203	9.2269818553002	0.006998758406410112	0.3114072582261213	-0.014576582154667853	-6573.970556331658	0.0	-253.56239235857205
160000	-6685.6803557525745	-113.81651833293084	-6571.8638374196435	17.776786838599428	2004.3848569970169	89.6155277756536	3.263555806193317	2018.898088029423	4.243945605882583	5.71267526415268	7.635044418033904	0.30593556660505594	0.18265209141884092	0.2525240536756309	0.25888828830047284	0.18672987226136914	2.003641074037086	0.3161003081293712	0.6838996918706304	0.47415046219405677	2.051699075611891	0.026383627497816448	8.917695026479658	0.007282106502881309	0.2879690987626323	-0.04989894665807675	-6571.8638374196435	0.0	-241.42770851665068
170000	-6684.284413348081	-120.51589342302123	-6563.76851992506	16.133446255128906	2006.0281975804874	88.18488049434714	3.1395554286905614	2019.0220884069258	6.071332384464059	6.743903248018096	9.006929751326703	0.30320689330371	0.18087267151182979	0.24914819399778257	0.26677224118667825	0.17836328221313222	2.537822874964888	0.2904111738899785	0.7095888261100234	0.43561676083496775	2.1287664783300704	0.02000502707396312	6.432564038239282	0.007543661065746414	0.28747351015797334	-0.012843969861497943	-6563.76851992506	0.0	-251.63744840905366
180000	-6721.051282752167	-137.82345090991242	-6583.227831842255	20.188291126637935	2001.9733527089784	100.49184036997988	3.3633099928474723	2018.798333842769	6.616400512564714	7.194418750803537	8.408905468682491	0.29183554192328626	0.1918547741503334	0.25230609198499976	0.26400359194138123	0.20151241016448268	2.25001528315585	0.32078530392937454	0.6792146960706279	0.4811779558940618	2.037644088211884	0.023583280778226055	8.117057909931425	0.006469387982807363	0.29231003665535477	-0.029494948178128866	-6583.227831842255	0.0	-259.7954301436419
190000	-6715.5650108728405	-133.0551264747537	-6582.509884398087	17.95559222793012	2004.2060516076863	93.91722656911165	3.3276877656028834	2018.8339560700135	6.394425736219407	7.538927712866524	8.911587023178972	0.30312158011426205	0.17302461585115078	0.26149371405443067	0.26236008998015714	0.13827896317168714	1.6944357492046422	0.2846825890613916	0.7153174109386106	0.4270238835920874	2.145952232815832	0.022983518596041388	8.977602987019507	0.006466737618882375	0.33717523374812436	-0.0443429119711832	-6582.509884398087	0.0	-254.01281478954672
200000	-6707.747242336256	-116.05582076569726	-6591.691421570559	15.972586467964605	2006.1890573676517	85.8354013463751	3.5746020560201233	2018.5870417795963	4.123392767797804	7.181729142650412	9.991641108935495	0.32776750189922504	0.17551065104407698	0.2567880266067362	0.23993382044996242	0.19966142183131969	2.180585456796285	0.34358718974769703	0.6564128102523049	0.5153807846215456	1.9692384307569148	0.020201483018263716	6.608439428759312	0.0077057132115986105	0.2630423408066771	0.08079835265025109	-6591.691421570559	0.0	-244.91179176266223
210000	-6715.194872489099	-117.79255983808824	-6597.402312651011	16.00734743973669	2006.1542963958796	85.77130629026767	3.1654744255498812	2018.9961694100664	4.384733333358556	9.596548797695956	8.451846226792167	0.32364280647883803	0.18242822332275213	0.2405760795741339	0.2533528906242767	0.18497482225769848	2.3839735031788396	0.329602483934988	0.6703975160650135	0.49440372590248194	2.011192548195041	0.028551074850305523	9.049483031233992	0.007568471150726509	0.290141270915387	-0.04029258337873654	-6597.402312651011	0.0	-247.53936773730015
220000	-6663.35931401989	-81.5104964682615	-6581.848817551629	13.726845189884228	2008.4347986457321	74.51171016266483	3.1421980334226634	2019.0194458021938	4.432550144741369	7.76342908072207	8.090349744447414	0.3202110117552718	0.17545093516752838	0.24588855096094006	0.2584495021162605	0.20669022042905846	2.467093161206327	0.3432153898989406	0.6567846101010613	0.514823084848411	1.9703538303031838	0.020965113049854697	5.610600331290158	0.008191218529594415	0.25691182795985384	-0.11761994295902449	-6581.848817551629	0.0	-230.53120144557923
230000	-6696.516204210867	-124.18168411265209	-6572.334520098215	16.87305500147096	2005.2885888341455	85.41926749396332	3.2684111012263237	2018.89323273439	4.682965673713798	7.230153584256961	9.284102005375527	0.3080371883884486	0.1842501710890993	0.25020247736926915	0.25751016315318376	0.21371774649177844	2.1499338555872414	0.32137255033932555	0.6786274496606761	0.4820588255089883	2.035882348982028	0.030550035819559087	11.139071151517447	0.007194200473259173	0.363189144894546	0.14953727810789888	-6572.334520098215	0.0	-240.48478141130713
240000	-6686.203159440649	-103.84892056058783	-6582.3542388800615	16.415509905461487	2005.7461339301549	81.53623652398817	3.1476602071217856	2019.0139836284945	4.42403146890351	6.5594450805664914	7.765625875184418	0.31900063056031924	0.172388151961214	0.25330231461692526	0.2553089028615424	0.10775888038532683	1.4552697072046377	0.29148643584287504	0.7085135641571262	0.43722965376431255	2.1255406924713784	0.028620063209038104	8.871692671504068	0.008308638414408914	0.30517960350854145	-0.010945166748436869	-6582.3542388800615	0.0	-239.58470329594584
250000	-6715.323093338368	-134.7096637043344	-6580.613429634034	16.37355049375808	2005.7880933418583	87.58971188814861	3.225683844943168	2018.9359599906732	5.475436593557664	8.591019576656793	7.2605889982395455	0.3128538386606951	0.18466650533717552	0.25369455469643576	0.2487851013056946	0.24380668893170393	1.8537786403200454	0.34619458809212755	0.6538054119078741	0.5192918821381913	1.9614162357236222	0.017731140743550384	5.733690134542746	0.006990971667400232	0.3284905366101596	-0.028460466360429766	-6580.613429634034	0.0	-248.5338359422117
260000	-6696.15137383993	-120.09046584302898	-6576.060907996901	16.740732411014232	2005.420911424602	89.1960107492161	3.397307401659146	2018.7643364339572	5.142238448649063	6.984020407140833	7.901186114228506	0.3077679210420135	0.17364942772030967	0.26610905422405223	0.25247359701362554	0.2616691420162902	3.0494393002227156	0.2985711438514745	0.7014288561485267	0.44785671577721176	2.10428656844558	0.01883731885459588	5.585578087505588	0.007207852031363331	0.2544098835077918	0.11499472075055817	-6576.060907996901	0.0	-244.4781726179517
270000	-6680.243977502081	-110.90150640461451	-6569.342471097467	19.629441978587547	2002.532201857029	93.14759716886127	3.139583268478532	2019.022060567138	4.229651769094083	7.3839202719202985	8.454945837427701	0.3085327337647366	0.18071183213916758	0.24864252724546815	0.26211290685062855	0.27115337815458324	2.1223760856081464	0.3163466462655342	0.6836533537344668	0.4745199693983013	2.0509600612034005	0.0270533023739311	9.29149843432495	0.006884375325077275	0.3324931213536074	0.041657738810694615	-6569.342471097467	0.0	-247.57680410529298
280000	-6698.946359918677	-124.08910650757844	-6574.857253411099	21.11981201404445	2001.0418318215718	98.97408550312437	3.185146298849182	2018.9764975367673	4.984427823836298	7.050113616964095	7.395315768239156	0.3204135512609407	0.18829239886484841	0.22839704476013892	0.2628970051140728	0.14487531794244346	1.9110429130442097	0.29881134121522174	0.7011886587847798	0.4482170118228326	2.1035659763543393	0.021083864829776217	7.94028461155275	0.006169277267142607	0.2933050755333431	0.08045165029258104	-6574.857253411099	0.0	-259.8238759193298
290000	-6673.720022934048	-96.61517914475897	-6577.104843789289	19.920464908266965	2002.2411789273494	92.60645570631289	3.182813371032852	2018.9788304645836	4.095657740071222	7.402662223060083	9.225019793246007	0.31411496517696585	0.17927652125713772	0.24855398541794607	0.25805452814795116	0.18454636118531703	1.8974413099555723	0.3215859750311312	0.6784140249688704	0.48237896254669677	2.035242074906611	0.020291337093788928	6.141505505065073	0.0072149428410953126	0.2470391624043125	0.0361569243241572	-6577.104843789289	0.0	-242.8410917471835
300000	-6700.068673476938	-106.33120871840862	-6593.737464758529	15.858106119327461	2006.303537716289	84.72785629131513	3.395957240811066	2018.7656865948054	4.726473775943211	8.240594344968352	7.782041764452406	0.3094850780757459	0.18898168742259114	0.25655213888832185	0.24498109561334194	0.23270880724960563	2.0055700904696354	0.34137179730616524	0.6586282026938363	0.5120576959592479	1.975884608081509	0.023216087811618977	7.579924218401803	0.007486058501240074	0.25981168622135403	0.003980709281852659	-6593.737464758529	0.0	-246.7124274235237
310000	-6692.9667686468	-112.91506592254026	-6580.0517027242595	11.902379093209941	2010.2592647424065	77.52245197909706	3.2507767253815594	2018.910867110235	5.55536263057409	6.968723588779592	7.838259895106126	0.29983862087110286	0.18652091961270767	0.23860314835742896	0.27503731115876134	0.13026846727724323	2.404457664871585	0.3267157862918652	0.6732842137081363	0.4900736794377978	2.019852641124409	0.030812195673308233	10.288836966296046	0.007803855700840446	0.3018816159082988	-0.03879020697163365	-6580.0517027242595	0.0	-244.94946320671303
320000	-6705.933808513924	-135.46072281607888	-6570.473085697846	18.210912184966237	2003.9507316506501	92.34989422712741	3.126188367633572	2019.0354554679827	4.586155648494573	6.382688215347113	8.754828234867848	0.2985946608792803	0.1822034239367654	0.2509691497268324	0.26823276545712266	0.20751003094965792	2.2984604425538566	0.2955566191596377	0.7044433808403641	0.44333492873945657	2.113330142521092	0.028223166847582137	9.686099964162095	0.006794560596994652	0.34402398841993975	-0.07435290277493964	-6570.473085697846	0.0	-254.32665693654536
330000	-6716.3826771526565	-118.06675670963446	-6598.315920443022	19.98891207697092	2002.1727317586453	96.07927354068636	3.5358128302123295	2018.625831005404	4.041062619839761	7.214937494306125	6.874350449280516	0.3144754376319959	0.18774923584646233	0.24729360680823892	0.2504817197133036	0.1855665991131646	2.3042069220337686	0.32589544949840693	0.6741045505015951	0.48884317424761037	2.0223136515047853	0.01604628725147001	4.844520066749232	0.006348252305752344	0.2645957736751579	-0.07306644376700343	-6598.315920443022	0.0	-244.11539293585932
340000	-6716.140624544826	-118.62605068866921	-6597.514573856157	20.385025862755498	2001.7766179728608	98.35169289922203	3.5314495013452625	2018.6301943342712	5.446449742139447	7.853549075829593	7.161205388195084	0.31575312940300637	0.18732664951769848	0.23725211001680274	0.25966811106249305	0.14697496147299216	3.085134960743362	0.31448656913748846	0.6855134308625137	0.47172985370623266	2.056540292587541	0.021762441844514726	7.890976986089971	0.006234441354430041	0.274092516174753	0.007146064176166362	-6597.514573856157	0.0	-253.45406759597495
350000	-6700.106155882071	-118.13889563574281	-6581.967260246328	17.17674268260492	2004.9849011530114	90.2836653969364	3.162519590968009	2018.9991242446483	5.402713607001973	5.535235805504912	7.402303958879746	0.31494318581531644	0.17265185720208057	0.2375107034492643	0.27489425353333935	0.26226467546166227	1.666058156321523	0.3063077700290521	0.69369222997095	0.4594616550435781	2.08107668991285	0.019311722933045054	6.452417311472553	0.006841364556947463	0.3090709482444755	0.005177366821468891	-6581.967260246328	0.0	-248.18832562178682
360000	-6698.847504227659	-102.47139625276068	-6596.376107974898	16.55091173482924	2005.6107321007871	87.52226373908913	3.3929180068202345	2018.768725828796	4.406991331247399	5.572185738414922	9.02501551443639	0.30535337806917817	0.1825769251501128	0.25106316247124166	0.261006534309468	0.1693214331854493	2.765522482063648	0.30356503771872323	0.6964349622812789	0.45534755657808484	2.089304886843837	0.017629249034746698	5.607970980319526	0.006801444469922404	0.2672133852564866	0.04069584626995148	-6596.376107974898	0.0	-252.89859999260344
370000	-6707.512306217215	-128.10620182911967	-6579.406104388096	17.561311180514434	2004.600332655102	92.20651566666413	3.112010982798405	2019.049632852818	4.988861425987354	6.7344247186248	8.634780289101778	0.30551255523847126	0.18499748556537712	0.24721546251774743	0.26227449667840474	0.2209697454214251	1.9166388129850862	0.30034027066639785	0.6996597293336042	0.4505104059995968	2.0989791880008126	0.028484380628676677	11.049351764487836	0.0067497877050312965	0.31845948529195633	-0.092999101681551	-6579.406104388096	0.0	-252.02402021116026
380000	-6679.063442059273	-102.82514241929954	-6576.238299639974	17.672521484486225	2004.4891223511302	87.09245746497587	3.11942654865009	2019.0422172869662	4.375457612565079	8.903484961546265	7.981679670559184	0.3071371913569089	0.1736239320847344	0.24846596820660494	0.2707729083517522	0.14020713218110795	1.8615893113597017	0.3302448392377819	0.6697551607622203	0.4953672588566729	2.009265482286661	0.03718266325339987	13.421097818009315	0.006871548447733929	0.31965935357685327	-0.041519102285148136	-6576.238299639974	0.0	-238.19716374785264
390000	-6713.466230286568	-112.87048286869617	-6600.595747417872	19.934144942483705	2002.2274988931326	90.80063972082114	3.148756883440234	2019.0128869521761	3.994329683730531	7.571742937268536	9.561605401159555	0.30359814808383484	0.19592913886199856	0.24494502433397153	0.2555276887201956	0.15586464525028698	1.8357680260832174	0.3108373843353551	0.6891626156646469	0.4662560765030327	2.0674878469939406	0.024704623075009095	7.648678096837394	0.0074159164203401	0.29419367132424246	-0.028085799056433724	-6600.595747417872	0.0	-236.39465053702807
400000	-6696.16843922267	-104.77764836368695	-6591.390790858983	14.42134874341548	2007.7402950922008	82.88026734991027	3.2563306394106935	2018.9053131962057	4.7721495503322	6.262574525997964	8.997029362890164	0.30126124446678465	0.19049345673393187	0.24758716998512187	0.26065812881416217	0.23438802763747324	2.8154253150393798	0.28912055253613134	0.7108794474638713	0.433680828804197	2.1326383423916138	0.02480264956266503	7.794307093745163	0.008028826201577481	0.3033814884531667	-0.0474330436918462	-6591.390790858983	0.0	-241.53705591461684
410000	-6717.578117292787	-129.9895481857472	-6587.58856910704	18.21829455962576	2003.9433492759906	91.77365240490762	3.26996833808531	2018.891675497531	4.33488170880575	8.360609690885507	7.1642906223114355	0.3021371939653935	0.17859302005820432	0.23998377754896374	0.2792860084274389	0.1563848305459938	3.8318766442960994	0.3291892770837997	0.6708107229162031	0.49378391562569957	2.0124321687486093	0.025064218826552354	8.412582379417712	0.006901300137545265	0.3086270928065016	-0.038448138884831305	-6587.58856910704	0.0	-247.90600329036118
420000	-6708.713877037078	-132.45037693004892	-6576.263500107029	14.86618691416979	2007.2954569214467	89.69265747652005	3.230806250144551	2018.9308375854719	5.570774937710537	7.562655321054343	8.955121895823416	0.3208108239618768	0.19113409326666678	0.24449616136948624	0.24355892140197066	0.22311414026484774	2.1399563673495576	0.3040203999833449	0.6959796000166583	0.4560305999750174	2.087938800049975	0.023279617269683462	8.755163304070987	0.006983069700443365	0.30103125581660817	0.032537027470598695	-6576.263500107029	0.0	-254.09655534867835
430000	-6709.6550477244955	-117.07146562707803	-6592.583582097417	14.667781984872331	2007.493861850744	87.7709348540791	3.3179998568471225	2018.8436439787693	6.025934100175418	6.638740757031017	6.541435959870761	0.30586243744271824	0.17508128953078544	0.24300033306600413	0.2760559399604926	0.2788571831619802	2.239030502827874	0.298010290135437	0.7019897098645664	0.4470154352031555	2.1059691295936993	0.02397956174187231	7.688278103705394	0.007557321344451878	0.2790974271686057	0.05622290993844509	-6592.583582097417	0.0	-252.80590195893674
440000	-6711.180529482265	-120.47945161745082	-6590.701077864815	12.813154067208957	2009.3484897684075	76.72581616317122	3.0831872604308015	2019.0784565751856	5.245462498556945	6.139105131811472	7.651407733852586	0.28519012013831263	0.19673412788536823	0.2414091102346367	0.27666664174168276	0.17104253644788744	2.2681969165774136	0.32226390611018596	0.6777360938898174	0.48339585916527894	2.0332082816694523	0.02631907947604868	8.228585295042208	0.008087287070371032	0.3009093491185634	-0.054186173505911844	-6590.701077864815	0.0	-240.67169678398864
450000	-6674.156705006158	-90.26355478287715	-6583.893150223281	13.541920573232842	2008.6197232623836	72.42506860095645	3.183563852282834	2018.9780799833336	3.821868057066696	9.620367131488894	7.53951074713181	0.3087944544719204	0.1749041153369873	0.2559607136840438	0.2603407165070488	0.145322542617832	2.0286293504596244	0.3005654347149157	0.6994345652850873	0.45084815207237355	2.098303695855262	0.030716627638517388	8.460475064283324	0.008967562715111708	0.27537215129604814	-0.03221084494548579	-6583.893150223281	0.0	-225.4414737235672
460000	-6690.032009260987	-119.86018642535785	-6570.171822835629	12.46875509569954	2009.6928887399167	80.43245086482125	3.124884739192755	2019.0367590964236	4.829996719743352	8.026403984932951	7.28728613554037	0.304349473117973	0.17817382700462275	0.26059763723377855	0.2568790626436261	0.17966143233826637	3.4357238081536825	0.3106250015915435	0.6893749984084596	0.46593750238731524	2.0681249952253786	0.027137558830903283	10.287143589389787	0.007320807996757589	0.3720321731393455	-0.08020577336808227	-6570.171822835629	0.0	-246.43514748844706
470000	-6717.969375539539	-126.87327578683576	-6591.096099752704	15.984178145683048	2006.1774656899333	81.51041848335858	3.168718885614569	2018.9929249500017	4.140136471059107	5.884889105261775	10.076339298134746	0.3095408335655444	0.19059829283373958	0.2379306275742687	0.26193024602644777	0.20521835991067036	1.4858331266387157	0.32637817638081923	0.6736218236191835	0.48956726457122884	2.020865470857551	0.040150336057259275	13.177120825220223	0.007704423519031773	0.3381600816247451	0.14777862088608043	-6591.096099752704	0.0	-241.53733589646924
480000	-6729.436988927967	-131.7670325021743	-6597.669956425792	18.89232376706337	2003.269320068553	91.15806841063132	3.3440776783127513	2018.8175661573036	4.785699559092779	6.6852556294452885	7.773746349735427	0.3139663250556023	0.16475077712858668	0.2523251119065863	0.26895778590922514	0.23289305398095858	2.7291103301872264	0.2949156999246246	0.7050843000753786	0.4423735498869369	2.1152529002261358	0.029788585818280724	9.91674109777931	0.006778037625569103	0.3267252469540401	-0.011601935248834667	-6597.669956425792	0.0	-242.3027128586532
490000	-6685.562006136466	-111.62738489479884	-6573.934621241668	14.889929013907459	2007.2717148217089	83.52370512766461	3.4082764149076223	2018.7533674207086	5.200274944569965	7.4436012517709855	7.752518652550829	0.3282707895638651	0.18143030315324	0.2396407630020233	0.25065814428087196	0.17569129824418045	2.10066626133152	0.35140984514837065	0.6485901548516326	0.5271147677225559	1.9457704645548979	0.024973381247954368	8.087040342036236	0.007246983036801152	0.27072530763529135	-0.044102519290294656	-6573.934621241668	0.0	-246.1096018636892
500000	-6672.8854474478385	-86.81449617432025	-6586.070951273518	14.649593439514303	2007.512050396102	77.27635890652766	3.048265020012408	2019.113378815604	4.036359978109662	6.4243254882869065	8.0297742692258	0.3219698651514009	0.19549616382470192	0.25174907300036403	0.2307848980235334	0.19071805637337377	2.732598932513298	0.30389127841828045	0.6961087215817231	0.4558369176274207	2.0883261647451694	0.02685897773105266	6.497501521377452	0.008677636134077826	0.25649543965366145	-0.07714027006852281	-6586.070951273518	0.0	-223.1133098702023
510000	-6684.7390352372595	-97.03546240976993	-6587.70357282749	15.998703804326567	2006.1629400312897	87.86476418777805	3.1208316647981063	2019.0408121708183	5.1055223467202575	5.90412296509926	8.047116981326477	0.30201606717081525	0.17032629316052708	0.2493293806138424	0.27832825905481545	0.1447295078192852	1.3768848658732917	0.34631893229400823	0.6536810677059955	0.5194783984410123	1.9610432031179865	0.020429788857550917	6.592261887755551	0.007075746484163546	0.2655375866849477	-0.06693278638424656	-6587.70357282749	0.0	-242.18921629924114
520000	-6699.378113976111	-113.57663562986937	-6585.801478346242	13.876247016308191	2008.285396819308	73.96295095338019	3.1399393505199478	2019.0217044850965	3.9246717614887956	8.68581892223996	7.743181091116434	0.3034532719054243	0.17492448989067197	0.2563619156179311	0.2652603225859728	0.24623483331480217	2.961434366942472	0.3402765192023493	0.6597234807976546	0.5104147788035239	1.979170442392964	0.024696625031126365	6.670686206705382	0.008499778823339013	0.2805815154135397	0.037649933323885096	-6585.801478346242	0.0	-224.16358717644715
530000	-6679.368866988127	-104.3256577894461	-6575.04320919868	14.670198120236345	2007.49144571538	79.32868929827431	3.223060653661736	2018.9385831819545	4.981747690794792	7.578021615512468	7.987289068480069	0.3179802414287475	0.16576313159957098	0.25165792871219916	0.2645986982594826	0.2323937508963192	2.3482388203376923	0.3319560861834174	0.6680439138165863	0.49793412927512604	2.004131741449759	0.022835596698585096	7.113401313703918	0.00789334675011933	0.2692679052868687	0.00304567742645376	-6575.04320919868	0.0	-237.13195617278757
540000	-6702.380600903103	-121.42126778574162	-6580.959333117362	13.245900526620808	2008.9157433089956	78.54591063795915	3.0451205173088702	2019.1165233183076	4.693764884503014	7.029296906347485	8.960786577357682	0.30816407797567547	0.1904804870946472	0.25986004187489053	0.241495393054787	0.22475942917979058	1.9105496005733589	0.34763171925147546	0.6523682807485282	0.5214475788772132	1.9571048422455846	0.024340688383770733	8.095880817969782	0.007513734945197467	0.3131465372663849	0.12378793036903732	-6580.959333117362	0.0	-248.31952899630105
550000	-6683.341592899629	-88.69516031008806	-6594.646432589541	14.172458827896882	2007.9891850077195	76.61365251379418	3.0537837550764846	2019.10786008054	5.87970650412919	8.788810463795496	9.30809224113465	0.30175656173935783	0.19154786354603243	0.24881886476097692	0.2578767099536331	0.12658015706508183	1.8571890779341649	0.3324918920566973	0.6675081079433062	0.498737838085046	2.0025243238299186	0.025312556427152796	7.224269474912586	0.007737176400453646	0.25589082613085157	-0.06974454218673391	-6594.646432589541	0.0	-233.6329455920719
560000	-6684.969183244321	-107.11518725683045	-6577.853995987491	16.114351110473137	2006.0472927251433	78.9699647706521	3.036683431812637	2019.1249604038037	3.882356428974436	7.950317915263968	7.642518076647437	0.3107880018066112	0.1753287418835259	0.2582200825097685	0.25566317380009457	0.15233939009407554	2.68025055546363	0.3190931967315387	0.6809068032684645	0.47863979509730803	2.0427204098053937	0.027903490616681383	9.450543802161564	0.007664062024824481	0.3217631004085177	-0.002165918994876491	-6577.853995987491	0.0	-229.1395257208676
570000	-6687.736021213134	-93.8533370261531	-6593.882684186981	15.673401507854782	2006.4882423277616	82.53551250800012	3.130044865972777	2019.0315989696435	4.684909314460892	4.855642214016531	8.374414469392192	0.3071816023411957	0.17747658005164102	0.23601438771504044	0.27932742989212317	0.20738497105241932	2.1742725387418105	0.28135356675324275	0.7186464332467597	0.4220303501298641	2.155939299740279	0.02097274317765656	6.835447068232847	0.006984232530673496	0.2499297972559725	-0.041410185484013574	-6593.882684186981	0.0	-237.41486797080282
580000	-6695.992391413279	-110.23034497112016	-6585.762046442159	16.429425007235995	2005.7322188283804	83.44102503929909	3.2421107105752927	2018.919533125041	4.557303795557536	6.0811569858853645	7.890178948164333	0.30438434660699387	0.18988527262701702	0.2530843479515259	0.2526460328144634	0.24061953077782605	1.6320880529948982	0.3098996945461566	0.6901003054538458	0.46484954181923493	2.0703009163615373	0.028927842215774345	8.630432147826763	0.007749782727249315	0.2878328853130529	0.040745658142008465	-6585.762046442159	0.0	-236.78710503296568
590000	-6700.078794902811	-118.37650392079368	-6581.702290982017	16.913390227311993	2005.2482536083044	86.62243924317916	3.11777719637896	2019.0438666392374	5.071386497049561	7.365686349798978	7.834170105935098	0.30584948514936566	0.16916324786363793	0.24776780680532598	0.2772194601816706	0.20321524408821462	2.1255398134094743	0.2667248030974184	0.7332751969025837	0.4000872046461276	2.199825590707751	0.029240711215594888	10.109224417540382	0.007011774937599076	0.30715777561021773	0.025781862560421403	-6581.702290982017	0.0	-245.45252461611616
600000	-6700.411084224877	-121.84433213481272	-6578.566752090064	17.23419723851618	2004.9274465971002	86.34420629969576	3.109411783360127	2019.0522320522562	5.9274442546415544	7.195567255577648	7.912693742524232	0.3013868796450663	0.16394057475442234	0.25076485954684663	0.28390768605366484	0.16371929977051478	2.2436346089462944	0.30201721423198497	0.6979827857680173	0.4530258213479774	2.093948357304052	0.023364045811801685	8.130900058944825	0.0071238594007312014	0.3163965938599599	0.04424131831827893	-6578.566752090064	0.0	-243.30105481593074
610000	-6694.894180595119	-104.2546037661877	-6590.639576828931	18.183319702030552	2003.9783241335858	88.76749330083167	3.0869869048530627	2019.0746569307632	4.948491582738601	8.145717934462	8.647928586198978	0.31843320638249917	0.17149141087573264	0.25324011853880946	0.25683526420295893	0.14316529189239935	1.615365231894434	0.30022433759000927	0.6997756624099929	0.4503365063850139	2.0993269872299787	0.02127347680682649	6.672756878810249	0.0071053900319084816	0.31605803410744715	0.0037172455267206832	-6590.639576828931	0.0	-242.63671687180218
620000	-6714.4605845651095	-140.50146034173076	-6573.959124223379	19.19945894739488	2002.9621848882214	92.40867845781615	3.1439623780641	2019.0176814575523	5.818979131388048	7.570358162435512	9.484821367587495	0.3067606296989429	0.16408517011076587	0.26296899292279435	0.26618520726749706	0.2064156894361392	1.7229653823014555	0.32503822276142275	0.6749617772385799	0.4875573341421341	2.0248853317157396	0.026088717363198607	9.14084309210168	0.006623296848170842	0.3414953199436768	-0.019536158155839537	-6573.959124223379	0.0	-246.67217295022024
630000	-6670.041356422355	-90.82733341655069	-6579.214023005805	15.88301173712413	2006.2786320984922	81.94943686876533	3.06654924613988	2019.0950945894765	4.039798943359528	6.800234168725787	7.866884130015954	0.32237996324968016	0.18220522203461456	0.2407790529883881	0.25463576172731733	0.20873713304694042	2.326455349295449	0.2980593953791689	0.7019406046208336	0.4470890930687534	2.1058218138625007	0.025662570621618152	7.971279765596145	0.0075866427207823325	0.2686061585803675	0.0824643402441127	-6579.214023005805	0.0	-234.78202751937783
