data_name,Rcode,Ntips_with_Rcode,AncNode,NCladetips,evoRate,evoRate_95lower,evoRate_95upper,TMRCA,relative.depth,youngestTip.time,persist.time,Lat_MRCA,Lon_MRCA,cluster_number,collection_regionname,host_simplifiedhost,collection_countryname,virus_subtype,prob_cluster_number,prob_collection_regionname,prob_host_simplifiedhost,prob_collection_countryname,prob_virus_subtype,mean_branch_velocity,weighted_branch_velocity,original_diff_coeff,weighted_diff_coeff,count_cross_species,count_to_mammal
n1_europe,14_1_3_1_1_1_1_1,13,711,13,0.007178938,0.001122862,0.045613253,2022.626465,0.18357479,2023.175342,0.548877754,51.04293442,3.775541407,profile0001,western europe,anseriformes-wild,netherlands,H5N1,1,0.99710029,0.99750025,0.99130087,1,2006.622,2555.292,221209.5,270409.4,NA,NA
n1_europe,1_1_18_1_1_1_1_1,1,723,111,0.005725358,0.00151169,0.022198728,2022.094179,0.245573868,2022.2,0.10582093,51.72466647,4.073727368,profile0001,western europe,charadriiformes-wild,netherlands,H5N1,1,1,0.582733813,1,1,NA,NA,NA,NA,NA,NA
n1_europe,1_1_2_1_11_1_1_1,1,726,2,0.004409386,0.000671553,0.022063524,2022.44131,0.202425042,2022.747945,0.306635221,48.4367556,2.945945222,profile0001,western europe,anseriformes-wild,netherlands,H5N1,1,0.930811808,0.713099631,0.97601476,1,NA,NA,NA,NA,NA,NA
n1_europe,13_1_4_1_4_1_1_4,16,735,37,0.00471885,0.00070425,0.021286722,2022.849329,0.157682176,2023.90137,1.052040857,52.80768727,10.38233766,profile0001,western europe,charadriiformes-wild,netherlands,H5N1,1,0.95480452,0.99950005,0.97220278,1,1935.989,1670.95,117714.6,140050.3,NA,NA
n1_europe,18_9_2_1_1_1_1_1,5,745,6,0.005555838,0.001347317,0.023472007,2023.532427,0.078036818,2023.805479,0.27305226,55.29964853,-2.847062209,profile0001,northern europe,galliformes-wild,united kingdom,H5N1,1,0.99850015,0.97180282,0.99970003,1,708.1707,625.4572,5379.386,6464.782,NA,NA
n1_europe,18_1_2_1_1_1_1_1,7,750,7,0.00558455,0.000940868,0.022574044,2023.585126,0.071820565,2023.734247,0.149120522,55.29964853,-2.847062209,profile0001,northern europe,galliformes-wild,united kingdom,H5N1,1,0.99850015,0.97180282,0.99970003,1,588.9549,626.1974,3797.629,5296.578,NA,NA
n1_europe,13_1_4_1_18_1_1_4,1,760,3,0.005988439,0.000777077,0.042716353,2023.494212,0.082564697,2023.682192,0.187980179,54.75772833,1.354037298,profile0001,northern europe,charadriiformes-wild,united kingdom,H5N1,1,0.68363064,0.391710388,0.755508919,1,NA,NA,NA,NA,NA,NA
n1_europe,1_1_4_1_4_1_1_4,69,732,102,0.00557002,0.000915645,0.019594982,2022.269979,0.224210533,2023.863014,1.593034756,50.38751517,2.759395279,profile0001,western europe,charadriiformes-wild,netherlands,H5N1,1,0.9930007,0.835416458,0.888011199,1,2932.704,2476.779,343981.7,577090.7,NA,NA
n1_europe,1_1_6_1_9_1_1_1,2,781,2,0.004251127,0.000560035,0.025640045,2023.485189,0.084679474,2023.520548,0.035358528,45.85901766,10.26691853,profile0001,southern europe,galliformes-wild,italy,H5N1,1,0.994955999,0.996565787,0.995921872,1,1315.955,1315.955,15391.21,15391.21,NA,NA
n1_europe,2_1_4_1_9_1_1_1,1,733,96,0.005429829,0.001375695,0.018243229,2022.302008,0.221000839,2022.509589,0.207581083,50.79927215,3.216016563,profile0001,western europe,charadriiformes-wild,netherlands,H5N1,1,1,0.931285368,0.845594179,1,NA,NA,NA,NA,NA,NA
n1_europe,1_6_2_1_1_1_1_10,7,842,9,0.003683713,0.000577911,0.015908971,2023.805302,0.047989583,2024.122951,0.317649247,53.29004914,9.702283747,profile0001,western europe,anseriformes-wild,netherlands,H5N1,1,0.921507849,0.98410159,0.899410059,1,2530.756,1960.9,122413.4,113888.1,NA,NA
n1_europe,10_6_2_1_11_1_1_1,2,848,2,0.007973787,0.000713696,0.038834562,2024.074963,0.015871976,2024.191257,0.116294256,51.74970794,9.352708417,profile0001,western europe,charadriiformes-wild,netherlands,H5N1,1,0.9990001,0.99190081,0.909809019,1,2731.535,2533.659,124241.2,148158,NA,NA
n1_europe,10_6_2_1_1_1_1_1,28,840,58,0.006873675,0.001010009,0.04587794,2022.786288,0.16537067,2024.153005,1.366717118,46.26624733,19.05566083,profile0001,eastern europe,anseriformes-wild,czechia,H5N1,1,0.953150242,0.995153473,0.668416801,1,2224.605,1544.508,105894.1,93514.86,NA,NA
n1_europe,1_1_2_1_1_1_1_7,19,879,19,0.014127358,0.002517947,0.0557378,2023.058661,0.133017332,2024.199454,1.140792168,49.77686949,16.39022119,profile0001,eastern europe,anseriformes-wild,czechia,H5N1,1,0.99990001,0.99970003,0.9960004,1,5165.796,2103.896,277866.9,184531.6,NA,NA
n1_europe,1_1_2_1_9_1_1_5,1,916,2,0.006427416,0.000787226,0.03030473,2022.76186,0.168040578,2022.849315,0.087455526,42.93362776,12.80033744,profile0001,southern europe,anseriformes-wild,italy,H5N1,1,0.998885399,0.999898673,0.998581417,1,NA,NA,NA,NA,NA,NA
n1_europe,1_1_2_1_1_1_1_17,1,922,2,0.006230315,0.000998841,0.040465148,2021.888474,0.268124873,2021.953425,0.064950388,48.03660419,17.53014036,profile0001,western europe,anseriformes-wild,austria,H5N1,1,0.99070093,0.99970003,0.99720028,1,NA,NA,NA,NA,NA,NA
n1_europe,1_1_2_1_10_1_1_5,1,931,2,0.005645516,0.001352232,0.022087209,2021.647589,0.293808316,2021.89589,0.248301384,51.0819104,6.481051602,profile0001,western europe,anseriformes-wild,netherlands,H5N1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
n1_europe,6_4_1_1_2_1_1_1,1,954,2,0.005261098,0.000798759,0.031156218,2021.966769,0.260697074,2022.315068,0.348299859,43.89328204,-70.02577086,profile0001,northern america,other-bird,united states,H5N1,1,0.9930007,0.685131487,0.596240376,1,NA,NA,NA,NA,4,NA
n1_europe,14_1_1_1_1_1_1_1,8,960,8,0.005489501,0.000785791,0.021315777,2021.598806,0.302715846,2022.084932,0.486126001,55.97194689,11.39400345,profile0001,northern europe,other-bird,netherlands,H5N1,1,0.52698145,0.615514334,0.936762226,1,4743.074,2605.037,236334,177029.6,NA,NA
n1_europe,2_6_1_1_6_1_1_1,1,492,477,0.006301608,0.00078993,0.028103688,2018.916427,0.617125813,2022.263014,3.34658682,49.42850616,1.414126782,profile0001,western europe,other-bird,russia,H5N1,1,0.309469053,0.306369363,0.124187581,0.99610039,NA,NA,NA,NA,NA,NA
n2_europe,3_9_6_1_5_23_1_2,1,53,2,0.00397248,0.000685027,0.188457491,2019.834821,0.120110495,2020.65847,0.823649022,53.58572,76.34207508,profileNA,central asia,anseriformes-wild,russia,H3N2,0.989667815,0.999000111,1,0.998444617,0.686701478,NA,NA,NA,NA,NA,NA
n2_europe,10_1_2_1_1_15_1_1,3,69,3,0.005420005,0.000731734,0.16372384,2021.752973,0.046227157,2022.158904,0.405930713,49.96893475,11.7351509,profile0015,western europe,anseriformes-wild,germany,H5N2,0.999555605,0.863681813,0.896900344,0.619486724,0.999555605,893.3231,1087.224,66239.94,120109.1,NA,NA
n2_europe,10_6_2_1_1_15_1_1,1,67,5,0.002236567,0.000498313,0.017990798,2018.462766,0.178028483,2022.893151,4.430384931,48.50928437,-6.681607573,profile0015,western europe,anseriformes-wild,united kingdom,H5N2,0.605710477,0.766025997,0.982668592,0.212531941,0.920453283,NA,NA,NA,NA,NA,NA
n2_europe,1_1_18_2_5_19_1_5,2,80,2,0.002865273,0.001399531,0.008221759,2020.023172,0.112240199,2020.166667,0.143494482,42.36990956,25.23320477,profile0019,eastern europe,galliformes-domestic,bulgaria,H5N2,1,1,0.999888901,1,1,312.3319,305.8231,3146.233,3051.296,NA,NA
n3_europe,1_1_2_1_10_8_1_1,10,26,10,0.020417949,0.000962922,0.813238621,2020.487506,0.221656926,2021.142466,0.654960007,53.41642357,5.176142543,profile0008,western europe,charadriiformes-wild,germany,H5N3,0.997222531,0.972003111,0.851905344,0.863792912,1,2186.821,1609.347,151712.1,127038.5,NA,NA
n4_europe,1_1_11_1_1_11_1_7,2,24,2,0.00440141,0.000269042,0.067185342,2020.898933,0.212090096,2021.186301,0.28736833,52.8425593,9.861124709,profile0011,western europe,charadriiformes-wild,netherlands,H5N4,1,0.998596043,0.712827058,0.652712189,1,986.6823,1024.516,75052.92,80742.26,NA,NA
n4_europe,1_1_2_1_1_11_1_7,4,25,4,0.004165016,0.000210353,0.049873506,2020.714819,0.242318382,2021.172603,0.457783418,52.25731658,13.17542871,profile0011,western europe,charadriiformes-wild,sweden,H5N4,1,0.98459168,0.718027735,0.462763225,1,1510.255,1575.398,151923.4,187229.5,NA,NA
n5_europe,3_2_2_1_3_5_1_2,10,94,14,0.005570149,0.000689314,0.045422199,2020.597615,0.148762018,2021.241096,0.643481102,53.94636455,18.04397112,profile0005,western europe,anseriformes-wild,sweden,H5N5,1,0.57571381,0.990778802,0.826908121,1,3159.509,1925.46,253864.4,171182,NA,NA
n5_europe,3_2_2_1_1_5_1_2,4,104,4,0.005825178,0.000445414,0.048678701,2021.033496,0.130283018,2021.509589,0.47609279,55.53842173,13.67338188,profile0005,northern europe,anseriformes-wild,sweden,H5N5,1,0.997222531,0.979224531,1,1,376.2003,447.661,6101.596,16807.3,NA,NA
n5_europe,3_2_3_1_3_5_1_2,2,108,2,0.003478351,0.000303048,0.034253967,2020.702119,0.144702041,2020.751366,0.049246917,55.93591871,69.82990836,profile0005,eastern europe,anseriformes-wild,russia,H5N5,1,0.998889012,0.98377958,1,1,4224.936,4224.936,232449.5,232449.5,NA,NA
n5_europe,1_2_2_1_5_5_1_2,2,109,2,0.005444152,0.000662786,0.047430455,2020.790118,0.140747665,2020.827869,0.037750993,55.57580036,12.70336939,profile0005,northern europe,other-bird,denmark,H5N5,1,0.999000111,0.999444506,0.999888901,1,3135.693,3135.693,110407.8,110407.8,NA,NA
n5_europe,3_1_2_1_5_5_1_2,2,113,2,0.006082033,0.000644643,0.046871988,2020.997616,0.132239639,2022.054795,1.057178437,56.92046928,16.99365878,profile0005,northern europe,galliformes-domestic,sweden,H5N5,1,0.999332889,0.993328886,0.998443407,0.998665777,686.1326,108.222,10252.18,1617.051,NA,NA
n5_europe,2_1_6_1_1_4_1_1,19,117,28,0.006164701,0.002057078,0.017720747,2020.216375,0.165872474,2024.139344,3.922969424,47.87736213,32.77403272,profile0004,eastern europe,anseriformes-wild,russia,H5N5,0.998777914,0.998666815,0.861793134,0.99733363,0.996555938,3233.871,2527.49,647601,625165.4,NA,NA
n5_europe,2_1_1_1_1_4_1_1,8,119,8,0.004321545,0.000359425,0.044678567,2020.72279,0.143851224,2021.265753,0.542963041,46.10334503,20.65058108,profile0004,eastern europe,anseriformes-wild,italy,H5N5,1,0.954361965,0.998430141,0.732002691,1,1380.652,1392.031,74249.55,155843.8,NA,NA
n5_europe,14_1_3_1_14_24_1_2,1,154,2,0.003034045,0.000181794,0.037463063,2015.307907,0.369290225,2021.084932,5.777024437,46.9997593,-17.30340575,profileNA,western europe,anseriformes-wild,netherlands,H6N5,0.997620464,0.647828673,0.883402736,0.550069403,0.769779893,NA,NA,NA,NA,NA,NA
n8_europe,1_1_6_1_10_27_1_2,1,192,2,0.001485073,0.000159168,0.018140837,2019.297725,0.213102368,2021.049315,1.751589976,52.27301,4.555461677,profileNA,northern europe,galliformes-domestic,united kingdom,H5N8,0.963004111,0.628930119,0.34051772,0.326408177,0.449172314,NA,NA,NA,NA,NA,NA
n8_europe,2_1_1_1_1_16_1_2,3,202,3,0.010626511,0.000965039,0.113626017,2020.635235,0.139166442,2020.718579,0.083344465,55.08362061,78.86170942,profile0016,central asia,galliformes-domestic,russia,H5N8,1,1,0.99733363,1,0.999888901,809.1309,783.0711,7016.924,8946.725,NA,NA
n8_europe,1_2_15_2_1_13_1_2,3,211,3,0.002714364,0.000132879,0.047203899,2018.588844,0.231689733,2020.420765,1.831920765,42.97255069,24.42944269,profile0013,eastern europe,galliformes-domestic,bulgaria,H5N8,1,0.999395953,0.944125642,0.999395953,1,182.7555,106.1348,3317.602,2430.689,NA,NA
n8_europe,3_1_2_1_3_2_1_2,7,224,7,0.008589705,0.00098868,0.10202625,2020.917219,0.125824441,2021.383562,0.466342746,56.81348107,18.06002424,profile0002,northern europe,anseriformes-wild,sweden,H5N8,1,0.994222864,0.698922342,0.973447395,1,1558.553,1445.519,74518.84,79936.97,NA,NA
n8_europe,3_2_3_1_3_2_1_2,96,221,117,0.008928766,0.000980005,0.139939532,2019.966919,0.170274337,2022.161644,2.19472519,53.25578212,38.00218646,profile0002,western europe,anseriformes-wild,russia,H5N8,0.999777802,0.814909455,0.734362849,0.957560271,1,2185.455,2395.31,490314.6,629301.7,NA,NA
n8_europe,3_2_3_1_1_2_1_2,6,252,6,0.005660508,0.000191298,0.075672573,2020.969952,0.123381639,2021.630137,0.660185222,55.1378163,15.4802531,profile0002,western europe,anseriformes-wild,sweden,H5N8,1,0.566731141,0.753441802,0.800432359,1,1148.758,924.8624,37055.2,41689.63,NA,NA
n8_europe,3_2_1_1_3_2_1_2,1,268,23,0.003977311,0.000620035,0.011931162,2020.307528,0.152236854,2020.65847,0.350942103,52.42137094,35.78534512,profile0002,western europe,anseriformes-wild,russia,H5N8,1,1,1,1,1,NA,NA,NA,NA,NA,NA
n8_europe,1_1_12_1_1_2_1_5,1,298,2,0.011247116,0.0008457,0.087820407,2020.997628,0.122237668,2021.164384,0.166755997,52.31337254,11.7525011,profile0002,western europe,galliformes-domestic,germany,H5N8,1,0.999777802,0.985001666,0.997889123,1,NA,NA,NA,NA,NA,NA
n8_europe,3_1_12_1_3_2_1_2,1,298,2,0.011247116,0.0008457,0.087820407,2020.997628,0.122237668,2021.057534,0.059906682,52.31337254,11.7525011,profile0002,western europe,galliformes-domestic,germany,H5N8,1,0.999777802,0.985001666,0.997889123,1,NA,NA,NA,NA,NA,NA
n8_europe,3_2_2_1_3_2_1_2,4,334,4,0.007792947,0.000250642,0.113942883,2020.506939,0.143871556,2020.625683,0.118743688,55.65693863,70.28594335,profile0002,central asia,galliformes-domestic,russia,H5N8,1,0.999777802,0.637262526,1,1,1665.616,1644.598,36889.78,50091.38,NA,NA
n8_europe,3_2_3_2_3_3_1_2,1,340,2,0.003929097,0.000103872,0.052983338,2016.784919,0.310477053,2020.770492,3.985572691,59.93219325,69.89565125,profile0013,eastern europe,anseriformes-wild,russia,H5N8,0.999595387,0.513048756,0.73922719,0.999190775,1,NA,NA,NA,NA,NA,NA
n8_europe,7_1_5_2_1_3_1_2,20,344,21,0.003250695,0.000122967,0.043239402,2019.269984,0.200408947,2020.42623,1.156245678,47.70632097,31.27003703,profile0003,eastern europe,galliformes-domestic,germany,H5N8,0.999747793,0.98814628,0.990416141,0.776796974,1,971.1853,1025.409,53434.43,104808,NA,NA
np_europe,18_6_2_1_14_1_1_1,1,771,2,0.000796302,0.000177645,0.002501867,2020.354389,0.189455741,2023.843836,3.489446607,54.40556368,15.62235555,profile0014,eastern europe,anseriformes-wild,poland,H5N5,0.99590041,0.709129087,0.639736026,0.720927907,0.557344266,NA,NA,NA,NA,NA,NA
np_europe,14_1_3_1_14_24_1_2,1,771,2,0.000796302,0.000177645,0.002501867,2020.354389,0.189455741,2021.084932,0.730542498,54.40556368,15.62235555,profile0014,eastern europe,anseriformes-wild,poland,H5N5,0.99590041,0.709129087,0.639736026,0.720927907,0.557344266,NA,NA,NA,NA,NA,NA
np_europe,1_1_4_1_4_1_1_4,69,778,91,0.024474433,0.011147696,0.070338838,2021.858188,0.109503932,2023.863014,2.00482534,50.15217436,2.725735941,profile0004,western europe,charadriiformes-wild,netherlands,H5N1,0.99480052,0.821217878,0.691330867,0.693230677,0.99990001,1815.611,1823.817,224304,457306.8,NA,NA
np_europe,13_1_4_1_4_1_1_4,15,842,25,0.002502655,0.000163569,0.033488187,2022.577706,0.075308353,2023.90137,1.323664344,49.36679211,3.05167624,profile0004,western europe,charadriiformes-wild,netherlands,H5N1,1,1,1,0.98757764,1,1619.154,1588.614,116886,149567.1,NA,NA
np_europe,1_1_18_2_5_19_1_5,2,870,2,0.005206322,0.00099739,0.018112791,2020.080336,0.190756457,2020.166667,0.086331024,42.73514059,25.14452275,profile0005,eastern europe,galliformes-domestic,bulgaria,H5N2,0.99990001,0.99960004,0.9950005,0.99980002,1,372.7469,420.0908,4866.71,5685.506,NA,NA
np_europe,3_1_2_1_5_5_1_2,2,886,2,0.004298525,0.000219115,0.028909501,2020.987051,0.148937767,2022.054795,1.067743792,56.97152598,17.43049761,profile0005,northern europe,galliformes-domestic,sweden,H5N5,0.99820018,0.98640136,0.98880112,0.99640036,0.99950005,755.5458,145.6732,15522.81,2992.88,NA,NA
np_europe,3_9_6_1_5_23_1_2,1,887,2,0.002542081,0.000268342,0.016733394,2011.854258,0.56680611,2020.65847,8.804212436,34.55550722,88.79160307,profileNA,eastern asia,anseriformes-wild,japan,H5N1,0.99456029,0.988213962,0.68268359,0.55394379,0.514959202,NA,NA,NA,NA,NA,NA
np_europe,2_1_1_1_9_1_1_1,2,898,2,0.005834751,0.000481784,0.031556726,2021.935671,0.105103731,2022.090411,0.154739689,52.33755613,18.83241034,profile0009,eastern europe,anseriformes-wild,poland,H5N1,1,0.99960004,0.99840016,1,1,950.3874,965.7873,29011.29,31293.68,NA,NA
np_europe,14_1_1_1_9_1_1_1,1,899,2,0.005635976,0.000451684,0.038643178,2021.58624,0.12075039,2021.975342,0.389102464,47.73877918,10.97729109,profile0009,eastern europe,anseriformes-wild,poland,H5N1,1,0.932536894,0.990864371,0.978014256,1,NA,NA,NA,NA,NA,NA
np_europe,2_6_1_1_9_1_1_1,1,899,2,0.005635976,0.000451684,0.038643178,2021.58624,0.12075039,2022.063014,0.476773697,47.73877918,10.97729109,profile0009,eastern europe,anseriformes-wild,poland,H5N1,1,0.932536894,0.990864371,0.978014256,1,NA,NA,NA,NA,NA,NA
np_europe,1_1_6_1_9_1_1_1,2,900,2,0.001748834,0.000218475,0.005871373,2023.459919,0.035486395,2023.520548,0.060629268,45.71690569,9.884048624,profile0009,southern europe,galliformes-wild,italy,H5N1,1,0.99890011,0.99970003,1,1,213.8211,213.8211,740.4561,740.4561,NA,NA
np_europe,11_1_3_1_9_1_1_5,6,902,6,0.004649854,0.001043051,0.022199863,2021.44273,0.127943002,2022.164384,0.721653178,50.93889806,18.00579613,profile0009,eastern europe,anseriformes-wild,poland,H5N1,0.99990001,0.99690031,0.543345665,0.535546445,1,304.2515,331.2991,6386.931,12214.33,NA,NA
np_europe,1_1_2_1_9_1_1_5,1,901,7,0.002327975,0.000246153,0.025374942,2019.828885,0.214964239,2022.849315,3.02043038,46.36045828,22.7104841,profile0009,eastern europe,anseriformes-wild,poland,H5N1,0.97816813,0.829987453,0.68544542,0.547553325,0.999874529,NA,NA,NA,NA,NA,NA
np_europe,1_2_2_1_5_5_1_2,2,908,2,0.00276659,0.000729384,0.014226812,2020.772954,0.158854792,2020.827869,0.054915105,55.54797781,10.90160456,profile0005,northern europe,other-bird,denmark,H5N5,1,0.99820018,0.99860014,0.99990001,1,1159.758,1159.758,18602.38,18602.38,NA,NA
np_europe,2_1_4_1_9_1_1_1,1,911,2,0.003628704,0.000290692,0.024926536,2022.119457,0.096976399,2022.509589,0.390132237,51.24388659,3.412867243,profile0009,western europe,anseriformes-wild,france,H5N1,1,0.773422658,0.569043096,0.538946105,1,NA,NA,NA,NA,NA,NA
np_europe,1_1_2_1_9_1_1_1,1,911,2,0.003628704,0.000290692,0.024926536,2022.119457,0.096976399,2022.712329,0.592871963,51.24388659,3.412867243,profile0009,western europe,anseriformes-wild,france,H5N1,1,0.773422658,0.569043096,0.538946105,1,NA,NA,NA,NA,NA,NA
np_europe,1_1_3_1_9_1_1_1,2,912,2,0.005988131,0.000588352,0.033887503,2022.000208,0.102092323,2022.106849,0.106640897,50.03894897,14.01698538,profile0009,eastern europe,anseriformes-wild,czechia,H5N1,1,0.99830017,0.525047495,0.99910009,1,365.0416,365.0416,3535.278,3535.278,NA,NA
np_europe,2_1_1_1_10_1_1_1,12,915,25,0.002103712,0.000409455,0.013073773,2017.119373,0.32340954,2022.136986,5.017613525,53.19621489,5.126044669,profile0010,northern europe,anseriformes-wild,netherlands,H5N1,0.522647735,0.519548045,0.385561444,0.468453155,0.900609939,2728.892,1571.795,209441.5,151364.2,NA,NA
np_europe,1_1_6_1_10_27_1_2,1,918,12,0.002509248,0.000142321,0.02607095,2020.324652,0.178885674,2021.049315,0.724663187,54.19500387,2.829939667,profile0010,western europe,charadriiformes-wild,netherlands,H5N1,1,0.834242094,0.988004362,0.939749182,0.614776445,NA,NA,NA,NA,NA,NA
np_europe,1_1_2_1_10_8_1_1,10,929,10,0.004019443,0.000288599,0.029113234,2020.466551,0.172446711,2021.142466,0.675914599,53.6295384,4.093666152,profile0010,western europe,charadriiformes-wild,netherlands,H5N3,1,0.960598656,0.982691916,0.965892894,0.999490939,1539.751,1171.21,101393.2,104984.5,NA,NA
np_europe,1_1_2_1_10_1_1_5,1,938,2,0.002226557,0.000499062,0.013337099,2021.186786,0.142707623,2021.89589,0.709104358,52.91741041,1.912389717,profile0010,western europe,anseriformes-wild,netherlands,H5N1,0.99890011,0.535346465,0.520147985,0.673132687,0.99990001,NA,NA,NA,NA,NA,NA
np_europe,1_1_2_1_11_1_1_1,1,943,3,0.002023348,0.000189534,0.01498751,2021.783394,0.113398039,2022.747945,0.964551674,51.82515373,11.0011607,profile0011,western europe,anseriformes-wild,netherlands,H5N1,0.99950005,0.779522048,0.436556344,0.833616638,1,NA,NA,NA,NA,NA,NA
np_europe,10_6_2_1_11_1_1_1,2,944,2,0.007560532,0.002304609,0.018664432,2023.996774,0.010411209,2024.191257,0.194482934,51.75265265,8.938005617,profile0011,western europe,charadriiformes-wild,netherlands,H5N1,1,0.99720028,0.99830017,0.792620738,1,1226.897,1252.004,60535.55,67317.95,NA,NA
np_europe,3_1_2_1_11_1_1_2,1,942,4,0.001316667,0.000150989,0.018988419,2019.548135,0.23166407,2020.833333,1.285198018,50.88948334,25.79879118,profile0011,western europe,charadriiformes-wild,netherlands,H5N1,0.962715814,0.529710836,0.701408749,0.521237157,0.995127635,NA,NA,NA,NA,NA,NA
np_europe,14_6_1_1_1_1_1_5,17,956,17,0.006653097,0.001526423,0.026350598,2021.493546,0.125218803,2023.991781,2.498235003,44.24193927,17.84248021,profile0001,eastern europe,galliformes-domestic,italy,H5N1,0.99990001,0.861813819,0.926507349,0.491950805,1,1927.227,1460.318,202359.2,213473.4,NA,NA
np_europe,3_2_2_1_1_5_1_2,4,973,5,0.004248354,0.001226724,0.02700014,2020.836046,0.1561246,2021.509589,0.673542798,55.70838791,15.64817857,profile0001,northern europe,anseriformes-wild,sweden,H5N5,1,0.98970103,0.532546745,0.99850015,0.97430257,398.5209,288.9391,5705.926,8409.905,NA,NA
np_europe,3_2_2_1_1_2_1_2,1,975,2,0.002736553,0.000206562,0.023172246,2021.127731,0.141879473,2021.260274,0.132542779,56.00799903,14.18448578,profile0001,northern europe,other-bird,sweden,H5N5,1,0.998693664,0.440888308,1,1,NA,NA,NA,NA,NA,NA
np_europe,1_1_2_1_1_1_1_1,97,950,435,0.002142859,0.000156456,0.022103372,2015.833738,0.387025498,2024.155738,8.322000105,46.42323202,31.51951049,profile0001,eastern europe,anseriformes-wild,russia,H5N1,0.600595304,0.582956675,0.668504024,0.988534891,0.9922831,1890.853,1480.51,179600.9,179596.5,NA,NA
