"continent","start_point","random","end_point","diversity"
"Europe",2020.2,5,2021.2,2.91801596312502
"North America",2020.2,5,2021.2,NA
"Asia",2020.3,5,2021.3,3.34899636726974
"Africa",2020.3,5,2021.3,1.90311411625558
"Europe",2020.3,5,2021.3,2.38890102187733
"North America",2020.3,5,2021.3,NA
"Asia",2020.4,5,2021.4,3.23696868242164
"Africa",2020.4,5,2021.4,1.64117316870686
"Europe",2020.4,5,2021.4,2.19764649205552
"North America",2020.4,5,2021.4,NA
"Asia",2020.5,5,2021.5,3.4469944397425
"Africa",2020.5,5,2021.5,1.60552633067449
"Europe",2020.5,5,2021.5,2.18215008183078
"North America",2020.5,5,2021.5,NA
"Asia",2020.6,5,2021.6,3.48763189636077
"Africa",2020.6,5,2021.6,2.09653359423059
"Europe",2020.6,5,2021.6,2.44400363095269
"North America",2020.6,5,2021.6,NA
"Asia",2020.7,5,2021.7,3.48763189636077
"Africa",2020.7,5,2021.7,2.1079636836437
"Europe",2020.7,5,2021.7,2.23185560912297
"North America",2020.7,5,2021.7,NA
"Asia",2020.8,5,2021.8,4.06660152044907
"Africa",2020.8,5,2021.8,2.02968059320947
"Europe",2020.8,5,2021.8,2.17378913392416
"North America",2020.8,5,2021.8,NA
"Asia",2020.9,5,2021.9,5.1325251047628
"Africa",2020.9,5,2021.9,2.03156961323313
"Europe",2020.9,5,2021.9,3.0512252068866
"North America",2020.9,5,2021.9,NA
"Asia",2021,5,2022,5.31743007789317
"Africa",2021,5,2022,2.27793768261882
"Europe",2021,5,2022,3.24666836458104
"North America",2021,5,2022,NA
"Asia",2021.1,5,2022.1,6.4534096949878
"Africa",2021.1,5,2022.1,2.00998075167169
"Europe",2021.1,5,2022.1,3.15570778679917
"North America",2021.1,5,2022.1,1.98127168926922
"Asia",2021.2,5,2022.2,6.78461702504723
"Africa",2021.2,5,2022.2,1.73906743731415
"Europe",2021.2,5,2022.2,3.25260200382947
"North America",2021.2,5,2022.2,2.69453175209324
"Asia",2021.3,5,2022.3,6.84200099498627
"Africa",2021.3,5,2022.3,1.9836806292124
"Europe",2021.3,5,2022.3,3.29903340165817
"North America",2021.3,5,2022.3,5.0979386555817
"Asia",2021.4,5,2022.4,6.41642699445954
"Africa",2021.4,5,2022.4,2.11640964240324
"Europe",2021.4,5,2022.4,3.04109279641477
"North America",2021.4,5,2022.4,5.50957558190126
"Asia",2021.5,5,2022.5,5.84655620784223
"Africa",2021.5,5,2022.5,2.23829221563439
"Europe",2021.5,5,2022.5,3.68320586279888
"North America",2021.5,5,2022.5,5.47858552777287
"Asia",2021.6,5,2022.6,6.2668596286955
"Africa",2021.6,5,2022.6,1.95244659869209
"Europe",2021.6,5,2022.6,3.65206850932964
"North America",2021.6,5,2022.6,5.48886694888354
"Asia",2021.7,5,2022.7,6.2668596286955
"Africa",2021.7,5,2022.7,1.89155055710898
"Europe",2021.7,5,2022.7,3.68466577056965
"North America",2021.7,5,2022.7,5.58954601433352
"Asia",2021.8,5,2022.8,5.73952532070509
"Africa",2021.8,5,2022.8,1.96965984577962
"Europe",2021.8,5,2022.8,3.67532407075087
"North America",2021.8,5,2022.8,6.05534350419472
"Asia",2021.9,5,2022.9,7.60154520132109
"Africa",2021.9,5,2022.9,1.97482790487548
"Europe",2021.9,5,2022.9,3.92354585263938
"North America",2021.9,5,2022.9,6.51981029811897
"Asia",2022,5,2023,6.62587941573335
"Africa",2022,5,2023,2.18891708815217
"Europe",2022,5,2023,3.32677043739551
"North America",2022,5,2023,6.6399400173722
"Asia",2022.1,5,2023.1,6.15400689907934
"Africa",2022.1,5,2023.1,3.28332625179094
"Europe",2022.1,5,2023.1,2.54385937789835
"North America",2022.1,5,2023.1,6.68966199849474
"Asia",2022.2,5,2023.2,5.07640950230732
"Africa",2022.2,5,2023.2,3.50430491691107
"Europe",2022.2,5,2023.2,2.57799883539813
"North America",2022.2,5,2023.2,7.34791918705652
"Asia",2022.3,5,2023.3,5.23522991497922
"Africa",2022.3,5,2023.3,4.06184521129471
"Europe",2022.3,5,2023.3,2.615970186679
"North America",2022.3,5,2023.3,8.19163708693443
"Asia",2022.4,5,2023.4,5.60778612090664
"Africa",2022.4,5,2023.4,4.08952288548172
"Europe",2022.4,5,2023.4,2.80583119885808
"North America",2022.4,5,2023.4,7.49213357851356
"Asia",2022.5,5,2023.5,5.60778612090664
"Africa",2022.5,5,2023.5,4.13240297377621
"Europe",2022.5,5,2023.5,2.98192655571756
"North America",2022.5,5,2023.5,7.47889389528844
"Asia",2022.6,5,2023.6,4.47618477194597
"Africa",2022.6,5,2023.6,4.14685376556637
"Europe",2022.6,5,2023.6,3.06682877430218
"North America",2022.6,5,2023.6,7.30278861222618
"Asia",2022.7,5,2023.7,4.26869521109243
"Africa",2022.7,5,2023.7,4.14685376556637
"Europe",2022.7,5,2023.7,3.1102216897161
"North America",2022.7,5,2023.7,6.55377779416249
"Asia",2022.8,5,2023.8,4.45443552550734
"Africa",2022.8,5,2023.8,3.60382549589819
"Europe",2022.8,5,2023.8,3.05207783161883
"North America",2022.8,5,2023.8,7.81966352164403
"Asia",2022.9,5,2023.9,4.93284954133481
"Africa",2022.9,5,2023.9,2.80221170254463
"Europe",2022.9,5,2023.9,3.00118323096751
"North America",2022.9,5,2023.9,6.23684650128951
"Asia",2023,5,2024,4.0284681284559
"Africa",2023,5,2024,2.77897749033688
"Europe",2023,5,2024,3.18502282563144
"North America",2023,5,2024,6.0830331286999
"Asia",2023.1,5,2024.1,4.97597701196457
"Africa",2023.1,5,2024.1,2.79598332180171
"Europe",2023.1,5,2024.1,4.26752022467351
"North America",2023.1,5,2024.1,5.92598515482469
"Asia",2023.2,5,2024.2,3.41278751846536
"Africa",2023.2,5,2024.2,1.5691925832142
"Europe",2023.2,5,2024.2,4.88593743572097
"North America",2023.2,5,2024.2,4.65541769591485
"Asia",2023.3,5,2024.3,2.95403729279886
"Africa",2023.3,5,2024.3,1
"Europe",2023.3,5,2024.3,5.29062953827816
"North America",2023.3,5,2024.3,3.84753755469221
"Asia",2023.4,5,2024.4,2.52363900911965
"Africa",2023.4,5,2024.4,1
"Europe",2023.4,5,2024.4,6.01234044317513
"North America",2023.4,5,2024.4,3.60261490583013
"Asia",2023.5,5,2024.5,2.52363900911965
"Africa",2023.5,5,2024.5,1
"Europe",2023.5,5,2024.5,6.317274489005
"North America",2023.5,5,2024.5,3.60261490583013
"Asia",2020,6,2021,5.07303935963871
"Africa",2020,6,2021,1.75476535060332
"Europe",2020,6,2021,2.80926010368976
"North America",2020,6,2021,NA
"Asia",2020.1,6,2021.1,4.94349810512084
"Africa",2020.1,6,2021.1,2.36308337479987
"Europe",2020.1,6,2021.1,2.68239267689036
"North America",2020.1,6,2021.1,NA
"Asia",2020.2,6,2021.2,5.33656182857439
"Africa",2020.2,6,2021.2,2.3084243035018
"Europe",2020.2,6,2021.2,2.96787139819009
"North America",2020.2,6,2021.2,NA
"Asia",2020.3,6,2021.3,5.28430548106482
"Africa",2020.3,6,2021.3,1.90311411625558
"Europe",2020.3,6,2021.3,2.80473766071111
"North America",2020.3,6,2021.3,NA
"Asia",2020.4,6,2021.4,5.17986807344303
"Africa",2020.4,6,2021.4,1.64117316870686
"Europe",2020.4,6,2021.4,2.52282756583092
"North America",2020.4,6,2021.4,NA
"Asia",2020.5,6,2021.5,5.3427475432187
"Africa",2020.5,6,2021.5,1.60552633067449
"Europe",2020.5,6,2021.5,2.6099075021267
"North America",2020.5,6,2021.5,NA
"Asia",2020.6,6,2021.6,5.3427475432187
"Africa",2020.6,6,2021.6,2.09653359423059
"Europe",2020.6,6,2021.6,2.67433816807208
"North America",2020.6,6,2021.6,NA
"Asia",2020.7,6,2021.7,5.3427475432187
"Africa",2020.7,6,2021.7,2.10796368364371
"Europe",2020.7,6,2021.7,2.38247771881188
"North America",2020.7,6,2021.7,NA
"Asia",2020.8,6,2021.8,6.13571365971504
"Africa",2020.8,6,2021.8,2.02968059320947
"Europe",2020.8,6,2021.8,2.30425138545934
"North America",2020.8,6,2021.8,NA
"Asia",2020.9,6,2021.9,7.7937120981791
"Africa",2020.9,6,2021.9,2.03156961323313
"Europe",2020.9,6,2021.9,3.73629314706904
"North America",2020.9,6,2021.9,NA
"Asia",2021,6,2022,7.16507260827482
"Africa",2021,6,2022,2.27793768261882
"Europe",2021,6,2022,3.76756210338568
"North America",2021,6,2022,NA
"Asia",2021.1,6,2022.1,9.36681132935449
"Africa",2021.1,6,2022.1,2.00998075167169
"Europe",2021.1,6,2022.1,3.58417721940515
"North America",2021.1,6,2022.1,1
"Asia",2021.2,6,2022.2,6.91232164170333
"Africa",2021.2,6,2022.2,1.73906743731416
"Europe",2021.2,6,2022.2,3.00983410055316
"North America",2021.2,6,2022.2,2.77879869498043
"Asia",2021.3,6,2022.3,6.94598691020936
"Africa",2021.3,6,2022.3,1.9836806292124
"Europe",2021.3,6,2022.3,2.82632888568617
"North America",2021.3,6,2022.3,5.09426322109288
"Asia",2021.4,6,2022.4,6.89065295941553
"Africa",2021.4,6,2022.4,2.11640964240324
"Europe",2021.4,6,2022.4,2.81540753210201
"North America",2021.4,6,2022.4,5.83314777802628
"Asia",2021.5,6,2022.5,5.91362450211856
"Africa",2021.5,6,2022.5,2.23829221563439
"Europe",2021.5,6,2022.5,2.94185248135908
"North America",2021.5,6,2022.5,5.83191167805059
"Asia",2021.6,6,2022.6,6.71071179263877
"Africa",2021.6,6,2022.6,1.95244659869209
"Europe",2021.6,6,2022.6,2.95395002291913
"North America",2021.6,6,2022.6,5.83279885660604
"Asia",2021.7,6,2022.7,6.71071179263876
"Africa",2021.7,6,2022.7,1.89155055710898
"Europe",2021.7,6,2022.7,2.9699528773779
"North America",2021.7,6,2022.7,5.96913636009134
"Asia",2021.8,6,2022.8,6.53593760148978
"Africa",2021.8,6,2022.8,1.96965984577962
"Europe",2021.8,6,2022.8,3.05927631756104
"North America",2021.8,6,2022.8,6.49154942737486
"Asia",2021.9,6,2022.9,7.72475552557598
"Africa",2021.9,6,2022.9,1.97482790487548
"Europe",2021.9,6,2022.9,3.35192445042472
"North America",2021.9,6,2022.9,6.9719074856707
"Asia",2022,6,2023,6.19734556750155
"Africa",2022,6,2023,2.18891708815217
"Europe",2022,6,2023,2.98707444255028
"North America",2022,6,2023,7.05556754380586
"Asia",2022.1,6,2023.1,5.71391586877695
"Africa",2022.1,6,2023.1,3.28332625179094
"Europe",2022.1,6,2023.1,2.82929444556018
"North America",2022.1,6,2023.1,7.15816707194459
"Asia",2022.2,6,2023.2,4.68785305757672
"Africa",2022.2,6,2023.2,3.50430491691107
"Europe",2022.2,6,2023.2,2.76884137981165
"North America",2022.2,6,2023.2,7.67879755850955
"Asia",2022.3,6,2023.3,4.80035213725568
"Africa",2022.3,6,2023.3,4.06184521129471
"Europe",2022.3,6,2023.3,3.19768026937458
"North America",2022.3,6,2023.3,8.05196698753275
"Asia",2022.4,6,2023.4,4.80035213725568
"Africa",2022.4,6,2023.4,4.08952288548172
"Europe",2022.4,6,2023.4,3.25494211596532
"North America",2022.4,6,2023.4,7.37531907063854
"Asia",2022.5,6,2023.5,4.60165443475653
"Africa",2022.5,6,2023.5,4.13240297377621
"Europe",2022.5,6,2023.5,3.11497325503645
"North America",2022.5,6,2023.5,7.13172100833015
"Asia",2022.6,6,2023.6,4.40474893244309
"Africa",2022.6,6,2023.6,4.14685376556637
"Europe",2022.6,6,2023.6,2.9388369950021
"North America",2022.6,6,2023.6,6.70094820725609
"Asia",2022.7,6,2023.7,4.40638493573857
"Africa",2022.7,6,2023.7,4.14685376556637
"Europe",2022.7,6,2023.7,3.18959371257301
"North America",2022.7,6,2023.7,6.33126606723355
"Asia",2022.8,6,2023.8,4.40638493573857
"Africa",2022.8,6,2023.8,3.60382549589819
"Europe",2022.8,6,2023.8,3.25984002290101
"North America",2022.8,6,2023.8,8.96997554052645
"Asia",2022.9,6,2023.9,4.2974033387239
"Africa",2022.9,6,2023.9,2.80221170254463
"Europe",2022.9,6,2023.9,3.40294517522465
"North America",2022.9,6,2023.9,8.43118101770571
"Asia",2023,6,2024,3.04239338627833
"Africa",2023,6,2024,2.77897749033688
"Europe",2023,6,2024,3.88043968448949
"North America",2023,6,2024,7.30125823208287
"Asia",2023.1,6,2024.1,2.95403729279886
"Africa",2023.1,6,2024.1,2.79598332180171
"Europe",2023.1,6,2024.1,4.31037690895752
"North America",2023.1,6,2024.1,7.46096810466484
"Asia",2023.2,6,2024.2,1.82562788005792
"Africa",2023.2,6,2024.2,1.5691925832142
"Europe",2023.2,6,2024.2,4.87692900938396
"North America",2023.2,6,2024.2,5.5974732789586
"Asia",2023.3,6,2024.3,1.62432783677561
"Africa",2023.3,6,2024.3,1
"Europe",2023.3,6,2024.3,5.22791013584036
"North America",2023.3,6,2024.3,5.0940683351089
"Asia",2023.4,6,2024.4,1.62432783677561
"Africa",2023.4,6,2024.4,1
"Europe",2023.4,6,2024.4,6.01355062726368
"North America",2023.4,6,2024.4,4.97581492379318
"Asia",2023.5,6,2024.5,1.62432783677561
"Africa",2023.5,6,2024.5,1
"Europe",2023.5,6,2024.5,7.78440548456493
"North America",2023.5,6,2024.5,4.97581492379318
"Asia",2020,7,2021,3.98005291412257
"Africa",2020,7,2021,1.75476535060332
"Europe",2020,7,2021,1.48540718110675
"North America",2020,7,2021,NA
"Asia",2020.1,7,2021.1,3.61541243627622
"Africa",2020.1,7,2021.1,2.36308337479986
"Europe",2020.1,7,2021.1,1.6886228612894
"North America",2020.1,7,2021.1,NA
"Asia",2020.2,7,2021.2,3.94899752558146
"Africa",2020.2,7,2021.2,2.30842430350181
"Europe",2020.2,7,2021.2,1.66696403697703
"North America",2020.2,7,2021.2,NA
"Asia",2020.3,7,2021.3,3.90648497884787
"Africa",2020.3,7,2021.3,1.90311411625558
"Europe",2020.3,7,2021.3,1.81001359704201
"North America",2020.3,7,2021.3,NA
"Asia",2020.4,7,2021.4,4.03444527256661
"Africa",2020.4,7,2021.4,1.64117316870686
"Europe",2020.4,7,2021.4,1.95848155645427
"North America",2020.4,7,2021.4,NA
"Asia",2020.5,7,2021.5,3.99112120149774
"Africa",2020.5,7,2021.5,1.60552633067449
"Europe",2020.5,7,2021.5,1.94421213207845
"North America",2020.5,7,2021.5,NA
"Asia",2020.6,7,2021.6,3.99112120149774
"Africa",2020.6,7,2021.6,2.09653359423059
"Europe",2020.6,7,2021.6,1.95848155645427
"North America",2020.6,7,2021.6,NA
"Asia",2020.7,7,2021.7,3.99112120149774
"Africa",2020.7,7,2021.7,2.10796368364371
"Europe",2020.7,7,2021.7,2.03711398767348
"North America",2020.7,7,2021.7,NA
"Asia",2020.8,7,2021.8,4.35768777151684
"Africa",2020.8,7,2021.8,2.02968059320947
"Europe",2020.8,7,2021.8,2.13288906532599
"North America",2020.8,7,2021.8,NA
"Asia",2020.9,7,2021.9,5.51538615605844
"Africa",2020.9,7,2021.9,2.03156961323313
"Europe",2020.9,7,2021.9,3.51983998196541
"North America",2020.9,7,2021.9,NA
"Asia",2021,7,2022,5.8988621027986
"Africa",2021,7,2022,2.27793768261882
"Europe",2021,7,2022,3.59476843677317
"North America",2021,7,2022,1
"Asia",2021.1,7,2022.1,9.1968506493314
"Africa",2021.1,7,2022.1,2.00998075167169
"Europe",2021.1,7,2022.1,3.28766413599143
"North America",2021.1,7,2022.1,1.45756926498109
"Asia",2021.2,7,2022.2,8.71123314111332
"Africa",2021.2,7,2022.2,1.73906743731415
"Europe",2021.2,7,2022.2,2.93404790127533
"North America",2021.2,7,2022.2,2.92907678768568
"Asia",2021.3,7,2022.3,8.89247027127917
"Africa",2021.3,7,2022.3,1.9836806292124
"Europe",2021.3,7,2022.3,2.45049497063243
"North America",2021.3,7,2022.3,5.42428958177009
"Asia",2021.4,7,2022.4,8.47843530478341
"Africa",2021.4,7,2022.4,2.11640964240324
"Europe",2021.4,7,2022.4,2.42437595123906
"North America",2021.4,7,2022.4,5.8267914912582
"Asia",2021.5,7,2022.5,8.51430991093772
"Africa",2021.5,7,2022.5,2.23829221563439
"Europe",2021.5,7,2022.5,2.70773814583602
"North America",2021.5,7,2022.5,5.8237968666682
"Asia",2021.6,7,2022.6,9.0164128887748
"Africa",2021.6,7,2022.6,1.95244659869209
"Europe",2021.6,7,2022.6,2.72806617145937
"North America",2021.6,7,2022.6,5.85986658539309
"Asia",2021.7,7,2022.7,9.0164128887748
"Africa",2021.7,7,2022.7,1.89155055710898
"Europe",2021.7,7,2022.7,2.82685343117775
"North America",2021.7,7,2022.7,6.08174744979308
"Asia",2021.8,7,2022.8,9.00454675694114
"Africa",2021.8,7,2022.8,1.96965984577962
"Europe",2021.8,7,2022.8,2.80385986265332
"North America",2021.8,7,2022.8,6.46127727489786
"Asia",2021.9,7,2022.9,8.6963569918862
"Africa",2021.9,7,2022.9,1.97482790487548
"Europe",2021.9,7,2022.9,2.99610549573733
"North America",2021.9,7,2022.9,6.87719348498662
"Asia",2022,7,2023,6.1268607222834
"Africa",2022,7,2023,2.18891708815217
"Europe",2022,7,2023,2.71985552196173
"North America",2022,7,2023,6.89483617668447
"Asia",2022.1,7,2023.1,4.90078157984322
"Africa",2022.1,7,2023.1,3.28332625179094
"Europe",2022.1,7,2023.1,2.01797052898862
"North America",2022.1,7,2023.1,6.93872368674588
"Asia",2022.2,7,2023.2,4.13140248410014
"Africa",2022.2,7,2023.2,3.50430491691107
"Europe",2022.2,7,2023.2,2.28911297883453
"North America",2022.2,7,2023.2,6.94078459451214
"Asia",2022.3,7,2023.3,4.13140248410013
"Africa",2022.3,7,2023.3,4.06184521129471
"Europe",2022.3,7,2023.3,2.32438757283529
"North America",2022.3,7,2023.3,7.15069950725016
"Asia",2022.4,7,2023.4,4.13140248410014
"Africa",2022.4,7,2023.4,4.08952288548172
"Europe",2022.4,7,2023.4,2.41349846595351
"North America",2022.4,7,2023.4,6.65962015730376
"Asia",2022.5,7,2023.5,4.13577908347044
"Africa",2022.5,7,2023.5,4.13240297377621
"Europe",2022.5,7,2023.5,2.64127432409388
"North America",2022.5,7,2023.5,6.51861283944328
"Asia",2022.6,7,2023.6,3.77572234437661
"Africa",2022.6,7,2023.6,4.14685376556637
"Europe",2022.6,7,2023.6,2.77787368538696
"North America",2022.6,7,2023.6,6.21733319390566
"Asia",2022.7,7,2023.7,3.77030543190999
"Africa",2022.7,7,2023.7,4.14685376556638
"Europe",2022.7,7,2023.7,2.96171062462237
"North America",2022.7,7,2023.7,6.13253591964452
"Asia",2022.8,7,2023.8,3.77030543190999
"Africa",2022.8,7,2023.8,3.60382549589819
"Europe",2022.8,7,2023.8,2.90000998795381
"North America",2022.8,7,2023.8,7.49594247310267
"Asia",2022.9,7,2023.9,3.73249511513007
"Africa",2022.9,7,2023.9,2.80221170254463
"Europe",2022.9,7,2023.9,3.12596765993187
"North America",2022.9,7,2023.9,5.66277532511029
"Asia",2023,7,2024,2.81515306103893
"Africa",2023,7,2024,2.77897749033688
"Europe",2023,7,2024,3.74918659324659
"North America",2023,7,2024,5.93255069919545
"Asia",2023.1,7,2024.1,3.42362216662326
"Africa",2023.1,7,2024.1,2.79598332180171
"Europe",2023.1,7,2024.1,4.68281765631841
"North America",2023.1,7,2024.1,6.35271638787893
"Asia",2023.2,7,2024.2,2.96558815039572
"Africa",2023.2,7,2024.2,1.5691925832142
"Europe",2023.2,7,2024.2,4.93347621626113
"North America",2023.2,7,2024.2,5.36803643748115
"Asia",2023.3,7,2024.3,2.96558815039572
"Africa",2023.3,7,2024.3,1
"Europe",2023.3,7,2024.3,5.26680195011463
"North America",2023.3,7,2024.3,4.53798062901603
"Asia",2023.4,7,2024.4,2.96558815039572
"Africa",2023.4,7,2024.4,1
"Europe",2023.4,7,2024.4,5.73764714278058
"North America",2023.4,7,2024.4,3.97446308539259
"Asia",2023.5,7,2024.5,2.91834854359425
"Africa",2023.5,7,2024.5,1
"Europe",2023.5,7,2024.5,6.6742197067373
"North America",2023.5,7,2024.5,3.97446308539259
"Asia",2020,8,2021,4.49150751482038
"Africa",2020,8,2021,1.75476535060332
"Europe",2020,8,2021,2.42817317111429
"North America",2020,8,2021,NA
"Asia",2020.1,8,2021.1,4.01209558584917
"Africa",2020.1,8,2021.1,2.36308337479987
"Europe",2020.1,8,2021.1,2.3677988471072
"North America",2020.1,8,2021.1,NA
"Asia",2020.2,8,2021.2,4.63134861108852
"Africa",2020.2,8,2021.2,2.3084243035018
"Europe",2020.2,8,2021.2,2.9166279607765
"North America",2020.2,8,2021.2,NA
"Asia",2020.3,8,2021.3,4.63134861108852
"Africa",2020.3,8,2021.3,1.90311411625558
"Europe",2020.3,8,2021.3,2.17360596755436
"North America",2020.3,8,2021.3,NA
"Asia",2020.4,8,2021.4,4.78593409794902
"Africa",2020.4,8,2021.4,1.64117316870686
"Europe",2020.4,8,2021.4,2.10531962788125
"North America",2020.4,8,2021.4,NA
"Asia",2020.5,8,2021.5,4.9317921823248
"Africa",2020.5,8,2021.5,1.60552633067449
"Europe",2020.5,8,2021.5,2.08433657339468
"North America",2020.5,8,2021.5,NA
"Asia",2020.6,8,2021.6,4.9317921823248
"Africa",2020.6,8,2021.6,2.0965335942306
"Europe",2020.6,8,2021.6,2.35748702129881
"North America",2020.6,8,2021.6,NA
"Asia",2020.7,8,2021.7,4.9317921823248
"Africa",2020.7,8,2021.7,2.10796368364371
"Europe",2020.7,8,2021.7,2.41164148705343
"North America",2020.7,8,2021.7,NA
"Asia",2020.8,8,2021.8,5.88986466927687
"Africa",2020.8,8,2021.8,2.02968059320947
"Europe",2020.8,8,2021.8,2.69026668525088
"North America",2020.8,8,2021.8,NA
"Asia",2020.9,8,2021.9,6.75157721615961
"Africa",2020.9,8,2021.9,2.03156961323313
"Europe",2020.9,8,2021.9,4.60559395256987
"North America",2020.9,8,2021.9,NA
"Asia",2021,8,2022,6.33300916929865
"Africa",2021,8,2022,2.27793768261882
"Europe",2021,8,2022,4.03523367399792
"North America",2021,8,2022,NA
"Asia",2021.1,8,2022.1,9.03815685836316
"Africa",2021.1,8,2022.1,2.00998075167169
"Europe",2021.1,8,2022.1,4.35600944838204
"North America",2021.1,8,2022.1,1.82242143054562
"Asia",2021.2,8,2022.2,7.04169169736284
"Africa",2021.2,8,2022.2,1.73906743731415
"Europe",2021.2,8,2022.2,3.79818264246832
"North America",2021.2,8,2022.2,3.40539532225642
"Asia",2021.3,8,2022.3,7.04169169736284
"Africa",2021.3,8,2022.3,1.9836806292124
"Europe",2021.3,8,2022.3,3.27548382061037
"North America",2021.3,8,2022.3,5.61861668324324
"Asia",2021.4,8,2022.4,6.43289826637746
"Africa",2021.4,8,2022.4,2.11640964240324
"Europe",2021.4,8,2022.4,3.19799635587678
"North America",2021.4,8,2022.4,5.95414814538855
"Asia",2021.5,8,2022.5,5.48308126397324
"Africa",2021.5,8,2022.5,2.23829221563439
"Europe",2021.5,8,2022.5,3.36806329151151
"North America",2021.5,8,2022.5,5.91839370157937
"Asia",2021.6,8,2022.6,5.89750013047124
"Africa",2021.6,8,2022.6,1.95244659869209
"Europe",2021.6,8,2022.6,3.25429436353424
"North America",2021.6,8,2022.6,5.93655339712882
"Asia",2021.7,8,2022.7,5.89750013047124
"Africa",2021.7,8,2022.7,1.89155055710898
"Europe",2021.7,8,2022.7,3.24991626756993
"North America",2021.7,8,2022.7,6.0485928791011
"Asia",2021.8,8,2022.8,5.95421761946137
"Africa",2021.8,8,2022.8,1.96965984577962
"Europe",2021.8,8,2022.8,3.18087135049624
"North America",2021.8,8,2022.8,6.42965152377456
"Asia",2021.9,8,2022.9,8.57172929017235
"Africa",2021.9,8,2022.9,1.97482790487548
"Europe",2021.9,8,2022.9,3.41213452919806
"North America",2021.9,8,2022.9,6.90500165519491
"Asia",2022,8,2023,7.57357316536484
"Africa",2022,8,2023,2.18891708815217
"Europe",2022,8,2023,2.98161602173843
